word,syllables,tonic,class,canonic
defensa,"['de', 'fen', 'sa']",1,paroxítona,False
defensar,"['de', 'fen', 'sar']",2,oxítona,False
defensável,"['de', 'fen', 'sá', 'vel']",2,paroxítona,False
defensavelmente,"['de', 'fen', 'sa', 'vel', 'men', 'te']",4,paroxítona,False
defensiva,"['de', 'fen', 'si', 'va']",2,paroxítona,False
defensivamente,"['de', 'fen', 'si', 'va', 'men', 'te']",4,paroxítona,False
defensivo,"['de', 'fen', 'si', 'vo']",2,paroxítona,False
defensor,"['de', 'fen', 'sor']",2,oxítona,False
defensora,"['de', 'fen', 'so', 'ra']",2,paroxítona,False
deferência,"['de', 'fe', 'rên', 'ci', 'a']",2,proparoxítona,False
deferente,"['de', 'fe', 'ren', 'te']",2,paroxítona,False
deferentemente,"['de', 'fe', 'ren', 'te', 'men', 'te']",4,paroxítona,False
deferido,"['de', 'fe', 'ri', 'do']",2,paroxítona,True
deferimento,"['de', 'fe', 'ri', 'men', 'to']",3,paroxítona,False
deferir,"['de', 'fe', 'rir']",2,oxítona,False
defesa,"['de', 'fe', 'sa']",1,paroxítona,True
defesa-central,"['de', 'fe', 'sa-cen', 'tral']",3,oxítona,False
defesa-direito,"['de', 'fe', 'sa-di', 'rei', 'to']",3,paroxítona,False
defeso,"['de', 'fe', 'so']",1,paroxítona,True
défice,"['dé', 'fi', 'ce']",0,proparoxítona,True
deficiência,"['de', 'fi', 'ci', 'ên', 'ci', 'a']",3,proparoxítona,False
deficiente,"['de', 'fi', 'ci', 'en', 'te']",3,paroxítona,False
deficientemente,"['de', 'fi', 'ci', 'en', 'te', 'men', 'te']",5,paroxítona,False
deficit,"['de', 'fi', 'cit']",1,paroxítona,False
deficitariamente,"['de', 'fi', 'ci', 'ta', 'ri', 'a', 'men', 'te']",6,paroxítona,False
deficitário,"['de', 'fi', 'ci', 'tá', 'ri', 'o']",3,proparoxítona,False
definhado,"['de', 'fi', 'nha', 'do']",2,paroxítona,False
definhamento,"['de', 'fi', 'nha', 'men', 'to']",3,paroxítona,False
definhar,"['de', 'fi', 'nhar']",2,oxítona,False
definição,"['de', 'fi', 'ni', 'ção']",3,oxítona,False
definidamente,"['de', 'fi', 'ni', 'da', 'men', 'te']",4,paroxítona,False
definido,"['de', 'fi', 'ni', 'do']",2,paroxítona,True
definidor,"['de', 'fi', 'ni', 'dor']",3,oxítona,False
definidora,"['de', 'fi', 'ni', 'do', 'ra']",3,paroxítona,True
definir,"['de', 'fi', 'nir']",2,oxítona,False
definitivamente,"['de', 'fi', 'ni', 'ti', 'va', 'men', 'te']",5,paroxítona,False
definitivo,"['de', 'fi', 'ni', 'ti', 'vo']",3,paroxítona,True
definitório,"['de', 'fi', 'ni', 'tó', 'ri', 'o']",3,proparoxítona,False
definível,"['de', 'fi', 'ní', 'vel']",2,paroxítona,False
deflação,"['de', 'fla', 'ção']",2,oxítona,False
deflacionar,"['de', 'fla', 'ci', 'o', 'nar']",4,oxítona,False
deflacionário,"['de', 'fla', 'ci', 'o', 'ná', 'ri', 'o']",4,proparoxítona,False
deflacionista,"['de', 'fla', 'ci', 'o', 'nis', 'ta']",4,paroxítona,False
deflagração,"['de', 'fla', 'gra', 'ção']",3,oxítona,False
deflagrado,"['de', 'fla', 'gra', 'do']",2,paroxítona,False
deflagrar,"['de', 'fla', 'grar']",2,oxítona,False
deflator,"['de', 'fla', 'tor']",2,oxítona,False
deflector,"['de', 'flec', 'tor']",2,oxítona,False
deflexão,"['de', 'fle', 'xão']",2,oxítona,False
deformação,"['de', 'for', 'ma', 'ção']",3,oxítona,False
deformado,"['de', 'for', 'ma', 'do']",2,paroxítona,False
deformador,"['de', 'for', 'ma', 'dor']",3,oxítona,False
deformadora,"['de', 'for', 'ma', 'do', 'ra']",3,paroxítona,False
deformar,"['de', 'for', 'mar']",2,oxítona,False
deformável,"['de', 'for', 'má', 'vel']",2,paroxítona,False
deformidade,"['de', 'for', 'mi', 'da', 'de']",3,paroxítona,False
defraudação,"['de', 'frau', 'da', 'ção']",3,oxítona,False
defraudador,"['de', 'frau', 'da', 'dor']",3,oxítona,False
defraudar,"['de', 'frau', 'dar']",2,oxítona,False
defrontar,"['de', 'fron', 'tar']",2,oxítona,False
defronte,"['de', 'fron', 'te']",1,paroxítona,False
defumação,"['de', 'fu', 'ma', 'ção']",3,oxítona,False
defumado,"['de', 'fu', 'ma', 'do']",2,paroxítona,True
defumador,"['de', 'fu', 'ma', 'dor']",3,oxítona,False
defumadouro,"['de', 'fu', 'ma', 'dou', 'ro']",3,paroxítona,False
defumar,"['de', 'fu', 'mar']",2,oxítona,False
defunta,"['de', 'fun', 'ta']",1,paroxítona,False
defunto,"['de', 'fun', 'to']",1,paroxítona,False
degelar,"['de', 'ge', 'lar']",2,oxítona,False
degelo,"['de', 'ge', 'lo']",1,paroxítona,True
degeneração,"['de', 'ge', 'ne', 'ra', 'ção']",4,oxítona,False
degenerada,"['de', 'ge', 'ne', 'ra', 'da']",3,paroxítona,True
degenerado,"['de', 'ge', 'ne', 'ra', 'do']",3,paroxítona,True
degenerar,"['de', 'ge', 'ne', 'rar']",3,oxítona,False
degenerativo,"['de', 'ge', 'ne', 'ra', 'ti', 'vo']",4,paroxítona,True
degenerescência,"['de', 'ge', 'ne', 'res', 'cên', 'ci', 'a']",4,proparoxítona,False
deglutição,"['de', 'glu', 'ti', 'ção']",3,oxítona,False
deglutir,"['de', 'glu', 'tir']",2,oxítona,False
degola,"['de', 'go', 'la']",1,paroxítona,True
degolação,"['de', 'go', 'la', 'ção']",3,oxítona,False
degolado,"['de', 'go', 'la', 'do']",2,paroxítona,True
degolador,"['de', 'go', 'la', 'dor']",3,oxítona,False
degolar,"['de', 'go', 'lar']",2,oxítona,False
degradação,"['de', 'gra', 'da', 'ção']",3,oxítona,False
degradada,"['de', 'gra', 'da', 'da']",2,paroxítona,False
degradado,"['de', 'gra', 'da', 'do']",2,paroxítona,False
degradador,"['de', 'gra', 'da', 'dor']",3,oxítona,False
degradante,"['de', 'gra', 'dan', 'te']",2,paroxítona,False
degradar,"['de', 'gra', 'dar']",2,oxítona,False
degradável,"['de', 'gra', 'dá', 'vel']",2,paroxítona,False
degradé,"['de', 'gra', 'dé']",2,oxítona,False
degrau,"['de', 'grau']",1,oxítona,False
degredado,"['de', 'gre', 'da', 'do']",2,paroxítona,False
degredar,"['de', 'gre', 'dar']",2,oxítona,False
degredo,"['de', 'gre', 'do']",1,paroxítona,False
degressivo,"['de', 'gres', 'si', 'vo']",2,paroxítona,False
degustação,"['de', 'gus', 'ta', 'ção']",3,oxítona,False
degustado,"['de', 'gus', 'ta', 'do']",2,paroxítona,False
degustar,"['de', 'gus', 'tar']",2,oxítona,False
deia,"['dei', 'a']",0,paroxítona,False
deicida,"['dei', 'ci', 'da']",1,paroxítona,False
deicídio,"['dei', 'cí', 'di', 'o']",1,proparoxítona,False
deificação,"['dei', 'fi', 'ca', 'ção']",3,oxítona,False
deificado,"['dei', 'fi', 'ca', 'do']",2,paroxítona,False
deificar,"['dei', 'fi', 'car']",2,oxítona,False
deísmo,"['de', 'ís', 'mo']",1,paroxítona,False
deísta,"['de', 'ís', 'ta']",1,paroxítona,False
deita,"['dei', 'ta']",0,paroxítona,False
deitada,"['dei', 'ta', 'da']",1,paroxítona,False
deitado,"['dei', 'ta', 'do']",1,paroxítona,False
deitar,"['dei', 'tar']",1,oxítona,False
deixa,"['dei', 'xa']",0,paroxítona,False
deixado,"['dei', 'xa', 'do']",1,paroxítona,False
deixar,"['dei', 'xar']",1,oxítona,False
dé'jà-vu,"['dé', ""'jà"", 'vu']",2,oxítona,False
dejectar,"['de', 'jec', 'tar']",2,oxítona,False
dejeto,"['de', 'je', 'to']",1,paroxítona,True
delação,"['de', 'la', 'ção']",2,oxítona,False
delamber,"['de', 'lam', 'ber']",2,oxítona,False
delambida,"['de', 'lam', 'bi', 'da']",2,paroxítona,False
delambido,"['de', 'lam', 'bi', 'do']",2,paroxítona,False
delapidação,"['de', 'la', 'pi', 'da', 'ção']",4,oxítona,False
delapidar,"['de', 'la', 'pi', 'dar']",3,oxítona,False
delatar,"['de', 'la', 'tar']",2,oxítona,False
delator,"['de', 'la', 'tor']",2,oxítona,False
delatora,"['de', 'la', 'to', 'ra']",2,paroxítona,True
delegação,"['de', 'le', 'ga', 'ção']",3,oxítona,False
