word,syllables,tonic,class,canonic
baluarte,"['ba', 'lu', 'ar', 'te']",2,paroxítona,False
balúrdio,"['ba', 'lúr', 'di', 'o']",1,proparoxítona,False
balzaquiana,"['bal', 'za', 'qui', 'a', 'na']",3,paroxítona,False
balzaquiano,"['bal', 'za', 'qui', 'a', 'no']",3,paroxítona,False
bamba,"['bam', 'ba']",0,paroxítona,False
bambar,"['bam', 'bar']",1,oxítona,False
bambara,"['bam', 'ba', 'ra']",1,paroxítona,False
bambinar,"['bam', 'bi', 'nar']",2,oxítona,False
bambino,"['bam', 'bi', 'no']",1,paroxítona,False
bambo,"['bam', 'bo']",0,paroxítona,False
bamboar,"['bam', 'bo', 'ar']",2,oxítona,False
bambochar,"['bam', 'bo', 'char']",2,oxítona,False
bamboleante,"['bam', 'bo', 'le', 'an', 'te']",3,paroxítona,False
bambolear,"['bam', 'bo', 'le', 'ar']",3,oxítona,False
bamboleio,"['bam', 'bo', 'lei', 'o']",2,paroxítona,False
bambolina,"['bam', 'bo', 'li', 'na']",2,paroxítona,False
bambu,"['bam', 'bu']",1,oxítona,False
bambúrrio,"['bam', 'búr', 'ri', 'o']",1,proparoxítona,False
banal,"['ba', 'nal']",1,oxítona,False
banalidade,"['ba', 'na', 'li', 'da', 'de']",3,paroxítona,True
banalização,"['ba', 'na', 'li', 'za', 'ção']",4,oxítona,False
banalizar,"['ba', 'na', 'li', 'zar']",3,oxítona,False
banalmente,"['ba', 'nal', 'men', 'te']",2,paroxítona,False
banana,"['ba', 'na', 'na']",1,paroxítona,True
bananal,"['ba', 'na', 'nal']",2,oxítona,False
bananeira,"['ba', 'na', 'nei', 'ra']",2,paroxítona,False
bananeiro,"['ba', 'na', 'nei', 'ro']",2,paroxítona,False
bananosa,"['ba', 'na', 'no', 'sa']",2,paroxítona,True
bançá,"['ban', 'çá']",1,oxítona,False
banca,"['ban', 'ca']",0,paroxítona,False
bancada,"['ban', 'ca', 'da']",1,paroxítona,False
bancar,"['ban', 'car']",1,oxítona,False
bancária,"['ban', 'cá', 'ri', 'a']",1,proparoxítona,False
bancaria,"['ban', 'ca', 'ri', 'a']",2,paroxítona,False
bancário,"['ban', 'cá', 'ri', 'o']",1,proparoxítona,False
bancarrota,"['ban', 'car', 'ro', 'ta']",2,paroxítona,False
banco,"['ban', 'co']",0,paroxítona,False
banda,"['ban', 'da']",0,paroxítona,False
bandalheira,"['ban', 'da', 'lhei', 'ra']",2,paroxítona,False
bandalho,"['ban', 'da', 'lho']",1,paroxítona,False
bandar,"['ban', 'dar']",1,oxítona,False
bandarilha,"['ban', 'da', 'ri', 'lha']",2,paroxítona,False
bandarilhar,"['ban', 'da', 'ri', 'lhar']",3,oxítona,False
bandarilheiro,"['ban', 'da', 'ri', 'lhei', 'ro']",3,paroxítona,False
bandarra,"['ban', 'dar', 'ra']",1,paroxítona,False
bandeira,"['ban', 'dei', 'ra']",1,paroxítona,False
bandeirada,"['ban', 'dei', 'ra', 'da']",2,paroxítona,False
bandeirante,"['ban', 'dei', 'ran', 'te']",2,paroxítona,False
bandeirar,"['ban', 'dei', 'rar']",2,oxítona,False
bandeirinha,"['ban', 'dei', 'ri', 'nha']",2,paroxítona,False
bandeiro,"['ban', 'dei', 'ro']",1,paroxítona,False
bandeirola,"['ban', 'dei', 'ro', 'la']",2,paroxítona,False
bandeja,"['ban', 'de', 'ja']",1,paroxítona,False
bandejar,"['ban', 'de', 'jar']",2,oxítona,False
bandido,"['ban', 'di', 'do']",1,paroxítona,False
banditismo,"['ban', 'di', 'tis', 'mo']",2,paroxítona,False
bando,"['ban', 'do']",0,paroxítona,False
bandó,"['ban', 'dó']",1,oxítona,False
bandola,"['ban', 'do', 'la']",1,paroxítona,False
bandoleira,"['ban', 'do', 'lei', 'ra']",2,paroxítona,False
bandoleiro,"['ban', 'do', 'lei', 'ro']",2,paroxítona,False
bandolete,"['ban', 'do', 'le', 'te']",2,paroxítona,False
bandolim,"['ban', 'do', 'lim']",2,oxítona,False
bandolinista,"['ban', 'do', 'li', 'nis', 'ta']",3,paroxítona,False
bandulho,"['ban', 'du', 'lho']",1,paroxítona,False
banga,"['ban', 'ga']",0,paroxítona,False
bango,"['ban', 'go']",0,paroxítona,False
bangué,"['ban', 'gué']",1,oxítona,False
banguê,"['ban', 'guê']",1,oxítona,False
bangue,"['ban', 'gue']",0,paroxítona,False
banguela,"['ban', 'gue', 'la']",1,paroxítona,False
banha,"['ba', 'nha']",0,paroxítona,False
banhado,"['ba', 'nha', 'do']",1,paroxítona,False
banhar,"['ba', 'nhar']",1,oxítona,False
banheira,"['ba', 'nhei', 'ra']",1,paroxítona,False
banheiro,"['ba', 'nhei', 'ro']",1,paroxítona,False
banhista,"['ba', 'nhis', 'ta']",1,paroxítona,False
banho,"['ba', 'nho']",0,paroxítona,False
banho-maria,"['ba', 'nho-ma', 'ri', 'a']",2,paroxítona,False
banhos,"['ba', 'nhos']",0,paroxítona,False
banida,"['ba', 'ni', 'da']",1,paroxítona,True
banido,"['ba', 'ni', 'do']",1,paroxítona,True
banimento,"['ba', 'ni', 'men', 'to']",2,paroxítona,False
banir,"['ba', 'nir']",1,oxítona,False
banja,"['ban', 'ja']",0,paroxítona,False
banjo,"['ban', 'jo']",0,paroxítona,False
banjoísta,"['ban', 'jo', 'ís', 'ta']",2,paroxítona,False
banqueiro,"['ban', 'quei', 'ro']",1,paroxítona,False
banqueta,"['ban', 'que', 'ta']",1,paroxítona,False
banquete,"['ban', 'que', 'te']",1,paroxítona,False
banquetear,"['ban', 'que', 'te', 'ar']",3,oxítona,False
banta,"['ban', 'ta']",0,paroxítona,False
banto,"['ban', 'to']",0,paroxítona,False
banyamulenge,"['ba', 'ny', 'a', 'mu', 'len', 'ge']",4,paroxítona,False
banyamulenge,"['ba', 'nya', 'mu', 'len', 'ge']",3,paroxítona,False
banza,"['ban', 'za']",0,paroxítona,False
banzado,"['ban', 'za', 'do']",1,paroxítona,False
banzão,"['ban', 'zão']",1,oxítona,False
banzar,"['ban', 'zar']",1,oxítona,False
banzé,"['ban', 'zé']",1,oxítona,False
banzo,"['ban', 'zo']",0,paroxítona,False
baobá,"['ba', 'o', 'bá']",2,oxítona,False
baptismal,"['bap', 'tis', 'mal']",2,oxítona,False
baptismo,"['bap', 'tis', 'mo']",1,paroxítona,False
baptista,"['bap', 'tis', 'ta']",1,paroxítona,False
baque,"['ba', 'que']",0,paroxítona,False
baqueado,"['ba', 'que', 'a', 'do']",2,paroxítona,False
baquear,"['ba', 'que', 'ar']",2,oxítona,False
baquelite,"['ba', 'que', 'li', 'te']",2,paroxítona,False
baqueta,"['ba', 'que', 'ta']",1,paroxítona,False
baquetar,"['ba', 'que', 'tar']",2,oxítona,False
baquicamente,"['ba', 'qui', 'ca', 'men', 'te']",3,paroxítona,False
báquico,"['bá', 'qui', 'co']",0,proparoxítona,False
bar,['bar'],0,oxítona,False
baraça,"['ba', 'ra', 'ça']",1,paroxítona,True
baracha,"['ba', 'ra', 'cha']",1,paroxítona,False
barachar,"['ba', 'ra', 'char']",2,oxítona,False
baraço,"['ba', 'ra', 'ço']",1,paroxítona,True
barafunda,"['ba', 'ra', 'fun', 'da']",2,paroxítona,False
barafundido,"['ba', 'ra', 'fun', 'di', 'do']",3,paroxítona,False
barafusta,"['ba', 'ra', 'fus', 'ta']",2,paroxítona,False
barafustar,"['ba', 'ra', 'fus', 'tar']",3,oxítona,False
baralha,"['ba', 'ra', 'lha']",1,paroxítona,False
baralhada,"['ba', 'ra', 'lha', 'da']",2,paroxítona,False
